,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
89,0.03610692024230957,0.0011170422482229448,0.003989028930664063,4.1019083342755444e-07,6,50,0.6,"{'max_depth': 6, 'n_estimators': 50, 'subsample': 0.6}",0.7129629629629629,0.7777777777777778,0.794392523364486,0.7289719626168224,0.7102803738317757,0.7448771201107649,0.03464866735894775,209
90,0.010970830917358398,2.132480599880018e-07,0.003390932083129883,0.0004886945497105888,7,10,0.1,"{'max_depth': 7, 'n_estimators': 10, 'subsample': 0.1}",0.7314814814814815,0.7592592592592593,0.822429906542056,0.8411214953271028,0.7289719626168224,0.7766528210453444,0.04662231588049145,74
91,0.011968088150024415,3.162979879718208e-07,0.003390645980834961,0.0004888307377853883,7,10,0.2,"{'max_depth': 7, 'n_estimators': 10, 'subsample': 0.2}",0.7685185185185185,0.7870370370370371,0.8317757009345794,0.7850467289719626,0.7383177570093458,0.7821391484942887,0.030338314347315164,36
92,0.012567090988159179,0.0004884611111420816,0.0029912471771240236,4.1019083342755444e-07,7,10,0.3,"{'max_depth': 7, 'n_estimators': 10, 'subsample': 0.3}",0.7407407407407407,0.7962962962962963,0.8317757009345794,0.794392523364486,0.7383177570093458,0.7803046036690897,0.03586550462598436,51
93,0.012766027450561523,0.0003984690390133553,0.0033906936645507813,0.0004888892253703093,7,10,0.4,"{'max_depth': 7, 'n_estimators': 10, 'subsample': 0.4}",0.7314814814814815,0.7870370370370371,0.8130841121495327,0.7850467289719626,0.7289719626168224,0.7691242644513673,0.03327475607751846,141
94,0.01316518783569336,0.0003985412099703624,0.0035897254943847655,0.00048820810310272277,7,10,0.5,"{'max_depth': 7, 'n_estimators': 10, 'subsample': 0.5}",0.6851851851851852,0.7870370370370371,0.8317757009345794,0.822429906542056,0.7383177570093458,0.7729491173416407,0.05478909348489908,101
95,0.013164377212524414,0.00039882679865835296,0.0035904407501220702,0.0004886944333937081,7,10,0.6,"{'max_depth': 7, 'n_estimators': 10, 'subsample': 0.6}",0.7037037037037037,0.7685185185185185,0.8317757009345794,0.7850467289719626,0.7289719626168224,0.7636033229491173,0.044539302719619554,167
96,0.015957164764404296,0.0006307510367237353,0.0035905361175537108,0.0004886749801690862,7,20,0.1,"{'max_depth': 7, 'n_estimators': 20, 'subsample': 0.1}",0.75,0.8148148148148148,0.822429906542056,0.8411214953271028,0.719626168224299,0.7895984769816545,0.04654578660248935,2
97,0.017157363891601562,0.0003974700265735278,0.003191566467285156,0.00039882665613174943,7,20,0.2,"{'max_depth': 7, 'n_estimators': 20, 'subsample': 0.2}",0.7592592592592593,0.7870370370370371,0.8037383177570093,0.8037383177570093,0.7570093457943925,0.7821564555209415,0.020552529553967625,32
98,0.019148731231689455,0.0023937702202701475,0.0035902023315429687,0.0004885971129893826,7,20,0.3,"{'max_depth': 7, 'n_estimators': 20, 'subsample': 0.3}",0.7222222222222222,0.8148148148148148,0.822429906542056,0.8130841121495327,0.7383177570093458,0.7821737625475943,0.04279948958593762,30
